FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
624793|BIA|PAR|CANCA|Klamath 2|3588|F1CM|1|3|07/28/2010 13:15|07/28/2010 13:15|07/28/2010 18:00|0.1|8|NAD83|41.5333|-124.0422|1|0|0|A|02|Complete
624798|BIA|PAR|CANCA|Village|3614|FN4L|1|3|07/29/2010 13:00|07/29/2010 13:00|07/30/2010 10:00|2.6|1|NAD83|41.1867|-123.7092|1|0|0|A|02|Complete
610422|BIA|PAR|CANCA|Annie|3965|FPM4|1|2|08/02/2010 11:15|08/02/2010 11:57|08/04/2010 12:00|198.0|6|NAD83|41.89978|-120.08331|1|5|0|T|02|Complete
624800|BIA|PAR|CANCA|Dowd|3883|FQ4X|1|3|08/11/2010 13:00|08/11/2010 13:00|08/11/2010 18:00|0.3|1|NAD83|41.1917|-123.7508|3|1|8|G|02|Complete
624801|BIA|PAR|CANCA|ROCK|4123|F1CN|1|3|08/22/2010 13:00|08/22/2010 13:00|08/22/2010 18:00|2.0|5|NAD83|41.2633|-123.7764|2|1|6|G|02|Complete
624802|BIA|PAR|CANCA|Village 2|4128|FS2C|1|3|08/22/2010 13:13|08/22/2010 13:13|08/22/2010 18:00|1.5|1|NAD83|41.1892|-123.7106|1|0|6|G|02|Complete
624760|BIA|PAR|CANCA|Susanville 001074|1074|F09G|1|3|09/05/2010 13:13|09/05/2010 13:13|09/05/2010 18:00|0.1|1|NAD83|40.4417|-120.6456|1|5|6|B|02|Incomplete
624761|BIA|PAR|CANCA|Wada 2|4520|FUG8|1|3|09/05/2010 13:15|09/05/2010 13:15|09/05/2010 18:00|0.1|8|NAD83|40.4417|-120.6456|2|4|5|B|02|Incomplete
624755|BIA|PAR|CANCA|Rock|4493|FUT9|1|3|09/07/2010 13:13|09/07/2010 13:13|09/07/2010 18:00|0.1|5|NAD83|41.1792|-123.7094|2|1|3|G|02|Complete
624803|BIA|PAR|CANCA|Miner|4514|FV0H|1|3|09/08/2010 13:00|09/08/2010 13:00|09/08/2010 18:00|0.1|1|NAD83|41.2531|-123.7694|3|1|7|G|02|Complete
624805|BIA|PAR|CANCA|Martin|5888|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|1|NAD83|41.2481|-123.7747|2|0|7|G|02|Complete
625376|BIA|PAR|CANCA|Martin 5|5893|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.2478|-123.7733|1|0|7|G|02|Complete
625383|BIA|PAR|CANCA|Martin 11|5900|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.24764|-123.77300|2|0|6|G|02|Complete
625382|BIA|PAR|CANCA|Martin 10|5899|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.24767|-123.77303|1|0|8|G|02|Complete
625375|BIA|PAR|CANCA|Martin 4|5892|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.24797|-123.77436|1|0|7|G|02|Complete
625377|BIA|PAR|CANCA|Martin 6|5894|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.24775|-123.77328|1|0|7|G|02|Complete
625378|BIA|PAR|CANCA|Martin 7|5896|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.24772|-123.77322|1|0|6|G|02|Complete
625380|BIA|PAR|CANCA|Martin 8|5897|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.24767|-123.77314|1|0|7|G|02|Complete
625381|BIA|PAR|CANCA|Martin 9|5898|FY2S|1|3|11/16/2010 13:00|11/16/2010 13:00|11/16/2010 18:00|0.1|5|NAD83|41.24764|-123.77303|2|0|8|G|02|Complete
624806|BIA|PAR|CANCA|Martin 2|5890|FY2S|1|3|11/16/2010 13:05|11/16/2010 13:05|11/16/2010 18:00|0.1|1|NAD83|41.24825|-123.77469|1|0|0|G|02|Complete
624808|BIA|PAR|CANCA|Martin 3|5891|FY2S|1|3|11/16/2010 13:10|11/16/2010 13:10|11/16/2010 18:00|0.1|1|NAD83|41.24819|-123.77458|1|0|7|G|02|Complete
625385|BIA|PAR|CANCA|Martin 12|5901|FY2S|1|3|11/16/2010 13:13|11/16/2010 13:13|11/16/2010 18:00|0.1|5|NAD83|41.2475|-123.77231|2|1|1|G|02|Complete
639756|BIA|PAR|CANCA|169 1|3822|GZT0|1|3|07/29/2011 07:13|||||NAD83|41.20126|-123.75128|||||02|Incomplete
639755|BIA|PAR|CANCA|169 3|4286|GZS7|1|3|07/29/2011 07:53|||||||||||||Incomplete
628157|BIA|PAR|CANCA|Annie|1|GA46|1|2|08/18/2011 10:46|08/18/2011 12:01|08/26/2011 12:00|13.0|5|NAD83|41.899758|-120.122522|1|5|4|B|02|Complete
632210|BIA|PAR|CANCA|Martin|4310|GLW1|1|3|08/19/2011 03:44|08/19/2011 04:42|08/19/2011 06:33|0.5|4|NAD83|41.18667|-123.70628|3|1|5|G|02|Complete
632241|BIA|PAR|CANCA|MM 33.7  HWY 169|4312|GLW0|1|3|08/19/2011 07:17|08/19/2011 07:18|08/19/2011 12:00|0.1|5|NAD83|41.18725|-123.70708|3|1|5|G|02|Complete
632250|BIA|PAR|CANCA|299 INC|4904|GKA1|1|2|10/31/2011 11:05|10/31/2011 13:14|10/31/2011 18:00|5.0|1|NAD83|41.52314|-120.45936|1|5|6|H|02|Complete
632247|BIA|PAR|CANCA|Pecwan 2|6759|GLR4|1|3|12/09/2011 16:02|12/09/2011 18:19|12/09/2011 22:53|0.5|5|NAD83|41.26831|-123.78453|2|1|6|G|02|Complete
632244|BIA|PAR|CANCA|Pecwan|6765|GLV9|1|3|12/09/2011 18:43|12/09/2011 19:59|12/09/2011 20:56|0.3|5|NAD83|41.27244|-123.79344|2|1|5|G|02|Complete
642015|BIA|PAR|CANCA|Pecwan|169|G5JF|1|3|08/08/2012 21:17|08/08/2012 21:30|08/09/2012 00:05|0.3|5|NAD83|41.29664|-123.86172|2|0|6|G|02|Complete
663280|BIA|PAR|CANCA|Mitomka|1808|H0LC|1|3|03/12/2013 17:21|03/12/2013 18:23|03/12/2013 20:22|0.1|4|NAD83|39.402303|-123.300094|1|2|7|K|09|Incomplete
